FPOGD,FPOGV,Question,Regions
0.12924000000000002,1,22,3
0.30804,1,22,2
0.79592,1,22,3
6.634680000000001,1,22,-1
0.21362,1,23,3
0.14722000000000002,1,23,4
0.344,1,23,3
0.1965,1,23,4
1.05214,1,23,2
1.0364,1,23,0
1.38038,1,23,5
0.42578000000000005,1,23,3
0.14752,1,23,4
2.670740000000003,1,23,-1
2.3680900000000005,1,23,-1
0.96881,1,23,-1
1.23752,1,24,1
1.7495699999999998,1,24,2
0.6901600000000001,1,24,-1
0.29553,1,24,-1
1.51154,1,24,2
0.52576,1,24,3
0.27884000000000003,1,24,4
0.31198000000000004,1,24,3
1.51511,1,24,4
2.4242899999999996,1,24,2
2.4671399999999997,1,25,1
0.11493,1,25,1
1.9391800000000001,1,25,0
0.11701,1,25,3
0.2298,1,25,0
0.49273999999999996,1,25,2
0.75497,1,25,1
0.29593,1,25,1
0.69012,1,25,0
0.18039,1,25,1
1.7476399999999996,1,25,3
1.2494800000000001,1,25,3
0.22992,1,25,2
1.8101500000000001,1,25,-1
0.82128,1,25,0
0.82525,1,25,0
0.34297999999999995,1,25,0
0.9831,1,25,-1
0.18045,1,25,1
0.13113,1,25,2
0.49561,1,25,1
0.52595,1,25,0
0.67313,1,25,2
0.18084,1,25,2
0.24673,1,25,1
1.39576,1,25,2
0.19711,1,25,0
0.14844000000000002,1,25,1
1.3828799999999999,1,25,1
0.49322,1,25,2
2.7965700000000004,1,25,2
0.1504,1,26,2
0.16559,1,26,0
0.16430999999999998,1,26,2
1.4801300000000002,1,26,2
0.37765,1,26,0
2.1319600000000003,1,26,3
2.26692,1,26,2
0.29553,1,26,1
0.31213,1,26,-1
2.84342,1,26,2
0.5404800000000001,1,26,1
2.42299,1,26,2
0.11395,1,26,1
3.4059000000000004,1,26,-1
4.75814,1,26,-1
0.19925,1,26,2
0.11548,1,26,0
0.17995999999999998,1,27,2
1.14355,1,27,1
0.54239,1,28,-1
1.5913299999999997,1,28,1
0.29557,1,28,-1
0.13153,1,28,0
0.37766,1,28,0
0.19739,1,28,0
0.29645,1,28,1
0.14789000000000002,1,29,1
0.16452,1,29,2
1.51413,1,29,3
2.03616,1,29,0
0.32846,1,29,-1
0.24746999999999997,1,29,1
0.9378200000000001,1,29,0
0.21365,1,29,-1
0.53327,1,29,2
0.14661,1,29,3
0.13294,1,29,0
0.1311,1,29,1
1.2502000000000002,1,29,3
1.15192,1,30,2
0.21164,1,30,-1
0.22891,1,30,1
0.24695,1,30,2
0.27920999999999996,1,30,4
0.13132,1,30,2
0.14987,1,30,3
3.0854900000000005,1,30,5
0.245,1,31,2
0.8550800000000001,1,31,0
0.82032,1,31,-1
0.16399999999999998,1,31,2
0.29772,1,31,0
0.11380000000000001,1,31,1
3.4523499999999996,1,31,2
0.14935,1,31,1
2.5647,1,31,-1
0.37856999999999996,1,32,1
0.21338,1,32,2
1.11041,1,32,1
0.21246,1,32,2
2.4374,1,32,-1
5.541740000000001,1,32,2
0.14758,1,32,0
3.2120200000000003,1,32,-1
1.6293700000000002,1,32,3
3.309460000000001,1,32,-1
2.21558,1,32,5
0.97855,1,33,2
0.5426300000000001,1,33,1
1.3313199999999998,1,33,-1
0.5520900000000001,1,33,1
1.7903000000000004,1,33,2
1.85071,1,33,2
1.5139399999999998,1,33,4
